ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0010162	seed dormancy process	8/3844	49/22094	0.636932169855037	0.951305647301015	0.719580574261017	AT1G29760/AT1G07430/AT1G78390/AT1G48270/AT3G06010/AT5G19310/AT1G52920/AT5G53470	8
GO:0022611	dormancy process	8/3844	49/22094	0.636932169855037	0.951305647301015	0.719580574261017	AT1G29760/AT1G07430/AT1G78390/AT1G48270/AT3G06010/AT5G19310/AT1G52920/AT5G53470	8
GO:0010928	regulation of auxin mediated signaling pathway	7/3844	43/22094	0.639167058679506	0.951305647301015	0.719580574261017	AT1G70940/AT3G50060/AT1G31880/AT1G69588/AT1G53500/AT3G14790/AT1G07910	7
GO:0010073	meristem maintenance	24/3844	145/22094	0.640227581445897	0.951305647301015	0.719580574261017	AT3G50310/AT4G11920/AT5G01770/AT1G71696/AT5G65060/AT1G44900/AT1G70940/AT4G28980/AT1G03840/AT3G06010/AT5G55300/AT2G43790/AT5G65080/AT5G65050/AT5G23630/AT5G10140/AT3G54170/AT3G08850/AT3G07050/AT1G08030/AT5G19310/AT1G69380/AT5G24740/AT3G15150	24
GO:0010191	mucilage metabolic process	6/3844	37/22094	0.642460121286074	0.951305647301015	0.719580574261017	AT1G02720/AT5G22740/AT1G21070/AT5G04160/AT1G63930/AT1G53500	6
GO:0048506	regulation of timing of meristematic phase transition	6/3844	37/22094	0.642460121286074	0.951305647301015	0.719580574261017	AT5G12840/AT5G62430/AT5G23150/AT1G04080/AT1G72390/AT1G28420	6
GO:0048510	regulation of timing of transition from vegetative to reproductive phase	6/3844	37/22094	0.642460121286074	0.951305647301015	0.719580574261017	AT5G12840/AT5G62430/AT5G23150/AT1G04080/AT1G72390/AT1G28420	6
GO:0009092	homoserine metabolic process	2/3844	12/22094	0.644162994843275	0.951305647301015	0.719580574261017	AT3G01120/AT1G79230	2
GO:0009684	indoleacetic acid biosynthetic process	2/3844	12/22094	0.644162994843275	0.951305647301015	0.719580574261017	AT5G54810/AT1G80360	2
GO:0009819	drought recovery	2/3844	12/22094	0.644162994843275	0.951305647301015	0.719580574261017	AT1G70670/AT4G03260	2
GO:0010088	phloem development	2/3844	12/22094	0.644162994843275	0.951305647301015	0.719580574261017	AT1G31880/AT1G69588	2
GO:0010206	photosystem II repair	2/3844	12/22094	0.644162994843275	0.951305647301015	0.719580574261017	AT5G01500/AT3G27925	2
GO:0010439	regulation of glucosinolate biosynthetic process	2/3844	12/22094	0.644162994843275	0.951305647301015	0.719580574261017	AT2G14750/AT4G00830	2
GO:0019348	dolichol metabolic process	2/3844	12/22094	0.644162994843275	0.951305647301015	0.719580574261017	AT1G20575/AT2G16530	2
GO:0033356	UDP-L-arabinose metabolic process	2/3844	12/22094	0.644162994843275	0.951305647301015	0.719580574261017	AT5G16510/AT5G52560	2
GO:0042776	mitochondrial ATP synthesis coupled proton transport	2/3844	12/22094	0.644162994843275	0.951305647301015	0.719580574261017	AT1G80230/AT5G08680	2
GO:0043171	peptide catabolic process	2/3844	12/22094	0.644162994843275	0.951305647301015	0.719580574261017	AT4G39650/AT4G39640	2
GO:0043633	polyadenylation-dependent RNA catabolic process	2/3844	12/22094	0.644162994843275	0.951305647301015	0.719580574261017	AT5G35910/AT1G75660	2
GO:0043634	polyadenylation-dependent ncRNA catabolic process	2/3844	12/22094	0.644162994843275	0.951305647301015	0.719580574261017	AT5G35910/AT1G75660	2
GO:0045912	negative regulation of carbohydrate metabolic process	2/3844	12/22094	0.644162994843275	0.951305647301015	0.719580574261017	AT3G55070/AT1G76560	2
GO:0046471	phosphatidylglycerol metabolic process	2/3844	12/22094	0.644162994843275	0.951305647301015	0.719580574261017	AT3G58830/AT3G55030	2
GO:0048280	vesicle fusion with Golgi apparatus	2/3844	12/22094	0.644162994843275	0.951305647301015	0.719580574261017	AT2G36900/AT5G39510	2
GO:0051055	negative regulation of lipid biosynthetic process	2/3844	12/22094	0.644162994843275	0.951305647301015	0.719580574261017	AT5G42000/AT4G21070	2
GO:0060260	regulation of transcription initiation from RNA polymerase II promoter	2/3844	12/22094	0.644162994843275	0.951305647301015	0.719580574261017	AT5G09250/AT4G10920	2
GO:0060261	positive regulation of transcription initiation from RNA polymerase II promoter	2/3844	12/22094	0.644162994843275	0.951305647301015	0.719580574261017	AT5G09250/AT4G10920	2
GO:0060321	acceptance of pollen	2/3844	12/22094	0.644162994843275	0.951305647301015	0.719580574261017	AT1G47560/AT1G71820	2
GO:0071029	nuclear ncRNA surveillance	2/3844	12/22094	0.644162994843275	0.951305647301015	0.719580574261017	AT5G35910/AT1G75660	2
GO:0071035	nuclear polyadenylation-dependent rRNA catabolic process	2/3844	12/22094	0.644162994843275	0.951305647301015	0.719580574261017	AT5G35910/AT1G75660	2
GO:0071046	nuclear polyadenylation-dependent ncRNA catabolic process	2/3844	12/22094	0.644162994843275	0.951305647301015	0.719580574261017	AT5G35910/AT1G75660	2
GO:0080183	response to photooxidative stress	2/3844	12/22094	0.644162994843275	0.951305647301015	0.719580574261017	AT5G16470/AT5G44650	2
GO:1900368	regulation of RNA interference	2/3844	12/22094	0.644162994843275	0.951305647301015	0.719580574261017	AT3G24340/AT3G46960	2
GO:2000144	positive regulation of DNA-templated transcription, initiation	2/3844	12/22094	0.644162994843275	0.951305647301015	0.719580574261017	AT5G09250/AT4G10920	2
GO:2001006	regulation of cellulose biosynthetic process	2/3844	12/22094	0.644162994843275	0.951305647301015	0.719580574261017	AT4G04920/AT3G27190	2
GO:0032101	regulation of response to external stimulus	30/3844	181/22094	0.645731629109511	0.953032837029365	0.720887044142815	AT5G50780/AT3G15210/AT5G21100/AT5G35620/AT4G04920/AT1G33520/AT4G02195/AT1G77300/AT3G59280/AT3G14840/AT2G43790/AT1G26190/AT5G16840/AT2G48070/AT4G03550/AT5G13220/AT5G66850/AT5G26240/AT5G13190/AT4G15900/AT5G66210/AT1G67950/AT4G19040/AT1G49040/AT5G24590/AT5G20150/AT4G00830/AT3G12620/AT3G57860/AT5G25440	30
GO:0001101	response to acid chemical	74/3844	440/22094	0.646692008049799	0.953651579340304	0.721355069270899	AT3G50310/AT3G06190/AT3G11410/AT4G17870/AT3G12630/AT3G19580/AT3G46620/AT2G30580/AT1G80710/AT4G24960/AT3G24500/AT3G11020/AT3G20310/AT4G36020/AT5G01770/AT2G02820/AT3G62770/AT1G62660/AT2G31650/AT4G17410/AT1G27880/AT2G21660/AT2G28740/AT3G46930/AT3G12490/AT5G27620/AT4G34100/AT1G70670/AT1G06770/AT4G38680/AT5G13750/AT1G60200/AT3G10550/AT5G63460/AT5G01820/AT2G46140/AT1G30270/AT5G47120/AT1G67360/AT3G06010/AT1G22882/AT1G32230/AT2G43790/AT3G23920/AT3G61050/AT3G08850/AT5G61900/AT3G50500/AT3G11130/AT3G01650/AT4G20260/AT5G14420/AT4G03260/AT5G47100/AT3G03740/AT1G05260/AT1G80410/AT2G40880/AT3G05500/AT2G47780/AT3G22380/AT5G66880/AT1G58440/AT3G17410/AT2G18960/AT5G50720/AT1G17280/AT4G39090/AT1G15690/AT4G34240/AT4G17615/AT5G44650/AT3G48170/AT2G17840	74
GO:0010305	leaf vascular tissue pattern formation	5/3844	31/22094	0.647348915456714	0.953651579340304	0.721355069270899	AT4G13750/AT1G08300/AT5G16780/AT1G14000/AT4G18750	5
GO:0033500	carbohydrate homeostasis	5/3844	31/22094	0.647348915456714	0.953651579340304	0.721355069270899	AT3G20040/AT1G50460/AT3G06483/AT1G76030/AT4G14410	5
GO:0009734	auxin-activated signaling pathway	14/3844	86/22094	0.651936816100714	0.958145778035685	0.724754542497239	AT2G28350/AT5G01270/AT1G70940/AT4G37580/AT1G77850/AT1G14000/AT3G50060/AT1G31880/AT1G69588/AT2G17800/AT1G53500/AT3G14790/AT1G07910/AT3G48360	14
GO:0048532	anatomical structure arrangement	14/3844	86/22094	0.651936816100714	0.958145778035685	0.724754542497239	AT2G31650/AT1G20930/AT5G53400/AT1G51160/AT5G16780/AT5G55300/AT3G15880/AT3G63500/AT5G19280/AT1G65470/AT5G41520/AT5G64630/AT5G26751/AT4G32700	14
GO:0072522	purine-containing compound biosynthetic process	20/3844	122/22094	0.652257517792409	0.958145778035685	0.724754542497239	AT1G24180/AT1G28960/AT1G79470/AT1G32380/AT4G35360/AT1G60440/AT1G80230/AT1G64570/AT2G44530/AT2G33040/AT5G08680/AT1G27450/AT3G52300/AT5G47030/AT4G17360/AT5G05930/AT5G47435/AT2G42910/AT4G04320/AT5G36880	20
GO:1901605	alpha-amino acid metabolic process	48/3844	288/22094	0.653182431890929	0.958145778035685	0.724754542497239	AT2G26080/AT4G34710/AT2G26800/AT5G34930/AT1G48270/AT4G35220/AT5G65010/AT4G27070/AT1G08490/AT5G14800/AT2G20860/AT5G65780/AT1G65960/AT1G09795/AT5G10240/AT3G01120/AT2G04400/AT3G22200/AT3G47340/AT4G13360/AT2G16500/AT3G47680/AT1G17290/AT3G13110/AT4G29840/AT5G54810/AT3G55610/AT3G59890/AT1G80360/AT3G55840/AT5G57890/AT3G59970/AT5G55070/AT4G01900/AT2G44040/AT1G15710/AT1G71180/AT1G79230/AT4G37930/AT4G34200/AT2G31810/AT3G62030/AT5G53850/AT1G50110/AT4G14716/AT3G48560/AT2G35120/AT4G08900	48
GO:0009933	meristem structural organization	12/3844	74/22094	0.653192514002863	0.958145778035685	0.724754542497239	AT1G20930/AT1G51160/AT5G16780/AT5G55300/AT3G15880/AT3G63500/AT5G19280/AT1G65470/AT5G41520/AT5G64630/AT5G26751/AT4G32700	12
GO:0009808	lignin metabolic process	11/3844	68/22094	0.654270613326461	0.958145778035685	0.724754542497239	AT3G11670/AT4G01070/AT1G12840/AT4G37990/AT5G04330/AT4G39410/AT4G37970/AT5G03260/AT3G55580/AT3G16920/AT3G27190	11
GO:0072329	monocarboxylic acid catabolic process	11/3844	68/22094	0.654270613326461	0.958145778035685	0.724754542497239	AT4G14430/AT1G65520/AT5G25760/AT5G42890/AT3G22200/AT4G39850/AT2G42790/AT3G02360/AT5G14780/AT3G01420/AT3G51840	11
GO:0001522	pseudouridine synthesis	4/3844	25/22094	0.654813195039463	0.958145778035685	0.724754542497239	AT5G14460/AT1G34150/AT4G21770/AT2G30320	4
GO:0009593	detection of chemical stimulus	4/3844	25/22094	0.654813195039463	0.958145778035685	0.724754542497239	AT5G39890/AT4G26160/AT4G26570/AT1G53910	4
GO:0034661	ncRNA catabolic process	4/3844	25/22094	0.654813195039463	0.958145778035685	0.724754542497239	AT5G35910/AT1G75660/AT1G01040/AT2G39780	4
GO:1901071	glucosamine-containing compound metabolic process	4/3844	25/22094	0.654813195039463	0.958145778035685	0.724754542497239	AT3G27540/AT5G14480/AT1G12990/AT3G16920	4
GO:0006091	generation of precursor metabolites and energy	67/3844	400/22094	0.655434436842532	0.958352079649823	0.724910591853609	AT5G13110/AT1G71100/AT5G11770/AT2G17130/AT4G10040/AT2G26800/AT5G51040/AT4G01100/AT4G26390/AT3G20040/AT3G11670/AT5G01500/AT5G40650/AT3G27925/AT1G07030/AT1G50460/AT3G52730/AT5G03690/AT3G27380/AT5G13440/AT4G38680/AT2G01290/AT4G37830/AT5G61410/AT1G80230/AT5G03650/AT1G60600/AT4G35650/AT3G01480/AT2G05710/AT4G32840/AT1G47420/AT1G14450/AT5G08680/AT4G27800/AT1G15820/AT2G42790/AT3G02360/AT3G27220/AT3G44730/AT4G26970/AT5G61580/AT3G03070/AT3G60100/AT1G15120/AT2G02510/AT4G34700/AT4G35760/AT2G29560/AT4G14890/AT1G68890/AT2G44350/AT3G47833/AT5G62575/AT3G52990/AT4G22260/AT2G46390/AT1G32070/AT2G47510/AT5G66760/AT3G10370/AT5G03290/AT2G36580/AT1G22840/AT5G44650/AT4G35260/AT1G08480	67
GO:0006165	nucleoside diphosphate phosphorylation	10/3844	62/22094	0.655756825020021	0.958352079649823	0.724910591853609	AT4G26390/AT3G20040/AT1G50460/AT5G03690/AT5G35170/AT4G32840/AT5G61580/AT2G29560/AT3G52990/AT2G36580	10
GO:0002831	regulation of response to biotic stimulus	29/3844	176/22094	0.65746224413942	0.958362912708412	0.724918786126966	AT5G50780/AT3G15210/AT5G21100/AT5G35620/AT4G04920/AT1G33520/AT4G02195/AT1G77300/AT3G59280/AT3G14840/AT2G43790/AT1G26190/AT5G16840/AT2G48070/AT4G03550/AT5G13220/AT5G66850/AT5G26240/AT5G13190/AT4G15900/AT5G66210/AT1G67950/AT4G19040/AT1G49040/AT5G24590/AT4G00830/AT3G12620/AT3G57860/AT5G25440	29
GO:0009135	purine nucleoside diphosphate metabolic process	9/3844	56/22094	0.657770860104308	0.958362912708412	0.724918786126966	AT4G26390/AT3G20040/AT1G50460/AT5G03690/AT4G32840/AT5G61580/AT2G29560/AT3G52990/AT2G36580	9
GO:0009179	purine ribonucleoside diphosphate metabolic process	9/3844	56/22094	0.657770860104308	0.958362912708412	0.724918786126966	AT4G26390/AT3G20040/AT1G50460/AT5G03690/AT4G32840/AT5G61580/AT2G29560/AT3G52990/AT2G36580	9
GO:0046031	ADP metabolic process	9/3844	56/22094	0.657770860104308	0.958362912708412	0.724918786126966	AT4G26390/AT3G20040/AT1G50460/AT5G03690/AT4G32840/AT5G61580/AT2G29560/AT3G52990/AT2G36580	9
GO:0048825	cotyledon development	9/3844	56/22094	0.657770860104308	0.958362912708412	0.724918786126966	AT3G61630/AT2G46310/AT5G16780/AT3G23980/AT3G07050/AT5G46210/AT4G15900/AT3G54180/AT4G18750	9
GO:1901568	fatty acid derivative metabolic process	8/3844	50/22094	0.660483386892611	0.961728248719241	0.727464372212915	AT4G13840/AT2G26800/AT5G01270/AT4G22330/AT5G42150/AT4G34100/AT3G46960/AT1G06350	8
GO:0090351	seedling development	34/3844	206/22094	0.661248690801241	0.962255864493213	0.727863467984816	AT5G23070/AT1G73030/AT1G66730/AT1G07430/AT2G23070/AT4G32320/AT5G42890/AT1G48630/AT2G30470/AT5G11310/AT4G03430/AT2G05710/AT3G25230/AT5G04920/AT4G39850/AT5G04500/AT3G50500/AT3G44730/AT2G19450/AT1G54060/AT1G49590/AT2G31430/AT1G74350/AT5G53180/AT3G48990/AT5G66880/AT4G03560/AT1G18100/AT1G54830/AT1G17730/AT3G44680/AT1G09970/AT3G02860/AT5G53470	34
GO:0006006	glucose metabolic process	7/3844	44/22094	0.664146911481246	0.965884789657257	0.730608436503506	AT5G13110/AT3G55070/AT5G03690/AT1G43670/AT5G64380/AT5G65690/AT4G37870	7
GO:0002758	innate immune response-activating signal transduction	3/3844	19/22094	0.66686961217243	0.965895474409128	0.730616518595638	AT1G33520/AT4G03550/AT4G15900	3
GO:0046185	aldehyde catabolic process	3/3844	19/22094	0.66686961217243	0.965895474409128	0.730616518595638	AT2G31350/AT1G11840/AT2G41530	3
GO:0055062	phosphate ion homeostasis	3/3844	19/22094	0.66686961217243	0.965895474409128	0.730616518595638	AT4G17550/AT3G02040/AT3G17790	3
GO:0072506	trivalent inorganic anion homeostasis	3/3844	19/22094	0.66686961217243	0.965895474409128	0.730616518595638	AT4G17550/AT3G02040/AT3G17790	3
GO:2000069	regulation of post-embryonic root development	3/3844	19/22094	0.66686961217243	0.965895474409128	0.730616518595638	AT2G02820/AT2G31650/AT3G51770	3
GO:2000142	regulation of DNA-templated transcription, initiation	3/3844	19/22094	0.66686961217243	0.965895474409128	0.730616518595638	AT5G63350/AT5G09250/AT4G10920	3
GO:0009250	glucan biosynthetic process	22/3844	135/22094	0.667390089101785	0.965895474409128	0.730616518595638	AT3G12060/AT1G71100/AT5G63370/AT2G18840/AT3G14570/AT4G30260/AT5G06700/AT3G58560/AT3G62720/AT4G04920/AT5G62220/AT5G03650/AT1G74380/AT5G63840/AT4G03550/AT5G65685/AT1G64440/AT4G38190/AT2G31960/AT3G27190/AT2G44610/AT5G24300	22
GO:0048527	lateral root development	22/3844	135/22094	0.667390089101785	0.965895474409128	0.730616518595638	AT5G43070/AT2G02820/AT1G47200/AT2G31650/AT5G09680/AT4G35910/AT2G19760/AT5G47390/AT3G07360/AT5G45710/AT1G32230/AT3G50060/AT3G02260/AT3G22650/AT1G31880/AT1G18800/AT5G57740/AT2G23430/AT5G47040/AT1G13980/AT1G60940/AT2G33680	22
GO:0006638	neutral lipid metabolic process	6/3844	38/22094	0.669152761812604	0.967274089109261	0.731659321569025	AT1G12640/AT1G33270/AT5G61730/AT1G63050/AT5G53380/AT2G19450	6
GO:0006639	acylglycerol metabolic process	6/3844	38/22094	0.669152761812604	0.967274089109261	0.731659321569025	AT1G12640/AT1G33270/AT5G61730/AT1G63050/AT5G53380/AT2G19450	6
GO:0060341	regulation of cellular localization	14/3844	87/22094	0.66962599817534	0.96737258538579	0.731733825496789	AT3G03110/AT5G23040/AT1G08400/AT4G31400/AT5G15540/AT3G52190/AT2G45200/AT4G16144/AT1G13980/AT1G15880/AT4G02080/AT1G09180/AT5G17020/AT3G11530	14
GO:0009132	nucleoside diphosphate metabolic process	12/3844	75/22094	0.672166511135567	0.970455640019186	0.734065890096501	AT4G26390/AT3G20040/AT3G10030/AT1G50460/AT5G03690/AT5G35170/AT4G32840/AT5G26667/AT5G61580/AT2G29560/AT3G52990/AT2G36580	12
GO:0010584	pollen exine formation	5/3844	32/22094	0.676144786956298	0.97293078516166	0.735938123661028	AT5G63370/AT2G02970/AT5G65000/AT5G40260/AT4G19180	5
GO:0034762	regulation of transmembrane transport	5/3844	32/22094	0.676144786956298	0.97293078516166	0.735938123661028	AT5G23040/AT5G42960/AT2G31500/AT4G23650/AT1G35670	5
GO:1900376	regulation of secondary metabolite biosynthetic process	5/3844	32/22094	0.676144786956298	0.97293078516166	0.735938123661028	AT4G39410/AT2G14750/AT3G55580/AT3G27190/AT4G00830	5
GO:0033865	nucleoside bisphosphate metabolic process	10/3844	63/22094	0.676325420171003	0.97293078516166	0.735938123661028	AT1G76490/AT1G24180/AT2G17370/AT1G28960/AT4G35360/AT1G60440/AT5G55070/AT4G11820/AT4G04320/AT5G36880	10
GO:0033875	ribonucleoside bisphosphate metabolic process	10/3844	63/22094	0.676325420171003	0.97293078516166	0.735938123661028	AT1G76490/AT1G24180/AT2G17370/AT1G28960/AT4G35360/AT1G60440/AT5G55070/AT4G11820/AT4G04320/AT5G36880	10
GO:0034032	purine nucleoside bisphosphate metabolic process	10/3844	63/22094	0.676325420171003	0.97293078516166	0.735938123661028	AT1G76490/AT1G24180/AT2G17370/AT1G28960/AT4G35360/AT1G60440/AT5G55070/AT4G11820/AT4G04320/AT5G36880	10
GO:0045489	pectin biosynthetic process	9/3844	57/22094	0.67929530046223	0.974653216249295	0.737240994042048	AT1G02720/AT2G18840/AT4G30260/AT5G06700/AT1G14020/AT2G38650/AT1G06780/AT3G61130/AT3G62660	9
GO:0048528	post-embryonic root development	24/3844	148/22094	0.681258101293118	0.974653216249295	0.737240994042048	AT5G43070/AT2G02820/AT1G47200/AT2G31650/AT5G09680/AT3G51770/AT4G35910/AT2G19760/AT5G47390/AT3G07360/AT5G16780/AT5G45710/AT1G32230/AT3G50060/AT3G02260/AT3G22650/AT1G31880/AT1G18800/AT5G57740/AT2G23430/AT5G47040/AT1G13980/AT1G60940/AT2G33680	24
GO:0009144	purine nucleoside triphosphate metabolic process	8/3844	51/22094	0.683103081953871	0.974653216249295	0.737240994042048	AT1G79470/AT1G80230/AT1G64570/AT5G40270/AT2G33040/AT5G08680/AT3G52300/AT5G47030	8
GO:0010027	thylakoid membrane organization	8/3844	51/22094	0.683103081953871	0.974653216249295	0.737240994042048	AT4G18160/AT2G07050/AT1G30475/AT3G58830/AT4G31780/AT2G04540/AT1G06870/AT1G24490	8
GO:0009741	response to brassinosteroid	17/3844	106/22094	0.683452775901437	0.974653216249295	0.737240994042048	AT1G03445/AT4G00720/AT2G17090/AT1G32130/AT4G30410/AT3G48430/AT1G35160/AT1G08420/AT1G48270/AT1G50990/AT4G38740/AT2G27210/AT1G14000/AT1G67160/AT3G63310/AT1G78300/AT4G11845	17
GO:0009968	negative regulation of signal transduction	17/3844	106/22094	0.683452775901437	0.974653216249295	0.737240994042048	AT3G59940/AT3G11410/AT4G24580/AT3G15210/AT1G07430/AT1G50640/AT2G04550/AT1G48270/AT1G19770/AT5G11310/AT5G41560/AT2G19430/AT3G15880/AT5G08335/AT1G04310/AT5G18190/AT5G66070	17
GO:0009814	defense response, incompatible interaction	34/3844	208/22094	0.684018865499888	0.974653216249295	0.737240994042048	AT5G27420/AT1G14200/AT2G27880/AT2G34690/AT4G22330/AT5G06320/AT4G04920/AT5G64930/AT2G41160/AT5G51200/AT5G24360/AT3G23170/AT4G37460/AT1G32230/AT3G14840/AT1G29340/AT3G04740/AT1G51660/AT4G16950/AT1G26190/AT1G75040/AT5G13220/AT3G15356/AT3G60820/AT2G40690/AT1G56510/AT4G16860/AT3G56740/AT4G37870/AT3G01420/AT4G22820/AT1G64790/AT5G25440/AT3G63190	34
GO:0042254	ribosome biogenesis	62/3844	374/22094	0.684386031620113	0.974653216249295	0.737240994042048	AT4G10960/AT4G31420/AT5G35910/AT2G47990/AT3G03110/AT3G63140/AT1G06380/AT1G04635/AT1G04230/AT1G70200/AT1G48630/AT4G21770/AT1G66260/AT5G16780/AT5G20600/AT2G37190/AT1G12244/AT1G67120/AT2G25870/AT1G75660/AT3G58660/AT4G02720/AT2G03820/AT4G09730/AT1G31970/AT2G01250/AT1G45230/AT1G43860/AT4G02400/AT5G02610/AT1G52370/AT3G07170/AT5G64140/AT4G32720/AT5G41520/AT3G12930/AT1G64440/AT2G44820/AT5G66360/AT4G30150/AT3G24506/AT5G05210/AT5G20020/AT1G26550/AT3G01540/AT5G27700/AT1G66580/AT3G25520/AT2G34160/AT3G04770/AT5G19820/AT4G19210/AT5G55920/AT1G17690/AT1G31817/AT2G27530/AT5G17020/AT3G14700/AT2G47420/AT3G24080/AT2G42740/AT2G36160	62
GO:0010582	floral meristem determinacy	4/3844	26/22094	0.686270746015122	0.974653216249295	0.737240994042048	AT5G65060/AT5G65080/AT5G65050/AT5G10140	4
GO:0016109	tetraterpenoid biosynthetic process	4/3844	26/22094	0.686270746015122	0.974653216249295	0.737240994042048	AT3G53130/AT5G17230/AT4G22260/AT5G49650	4
GO:0016117	carotenoid biosynthetic process	4/3844	26/22094	0.686270746015122	0.974653216249295	0.737240994042048	AT3G53130/AT5G17230/AT4G22260/AT5G49650	4
GO:0030091	protein repair	4/3844	26/22094	0.686270746015122	0.974653216249295	0.737240994042048	AT5G01500/AT3G27925/AT1G53280/AT4G04830	4
GO:0010074	maintenance of meristem identity	7/3844	45/22094	0.688037775068114	0.974653216249295	0.737240994042048	AT4G11920/AT5G01770/AT4G28980/AT3G06010/AT3G08850/AT3G07050/AT5G19310	7
GO:0006090	pyruvate metabolic process	13/3844	82/22094	0.688478654640801	0.974653216249295	0.737240994042048	AT1G24180/AT4G26390/AT3G20040/AT1G50460/AT5G03690/AT4G15530/AT4G34350/AT4G32840/AT4G13830/AT5G61580/AT2G29560/AT3G52990/AT2G36580	13
GO:0000478	endonucleolytic cleavage involved in rRNA processing	2/3844	13/22094	0.688542703439096	0.974653216249295	0.737240994042048	AT5G27700/AT3G24080	2
GO:0006000	fructose metabolic process	2/3844	13/22094	0.688542703439096	0.974653216249295	0.737240994042048	AT1G43670/AT5G64380	2
GO:0006388	tRNA splicing, via endonucleolytic cleavage and ligation	2/3844	13/22094	0.688542703439096	0.974653216249295	0.737240994042048	AT1G07910/AT5G39930	2
GO:0008216	spermidine metabolic process	2/3844	13/22094	0.688542703439096	0.974653216249295	0.737240994042048	AT1G23820/AT1G65840	2
GO:0009683	indoleacetic acid metabolic process	2/3844	13/22094	0.688542703439096	0.974653216249295	0.737240994042048	AT5G54810/AT1G80360	2
GO:0010098	suspensor development	2/3844	13/22094	0.688542703439096	0.974653216249295	0.737240994042048	AT2G17090/AT1G01040	2
GO:0010262	somatic embryogenesis	2/3844	13/22094	0.688542703439096	0.974653216249295	0.737240994042048	AT5G12840/AT3G20910	2
GO:0010453	regulation of cell fate commitment	2/3844	13/22094	0.688542703439096	0.974653216249295	0.737240994042048	AT5G58020/AT4G00830	2
GO:0015908	fatty acid transport	2/3844	13/22094	0.688542703439096	0.974653216249295	0.737240994042048	AT4G39850/AT4G29070	2
GO:0019682	glyceraldehyde-3-phosphate metabolic process	2/3844	13/22094	0.688542703439096	0.974653216249295	0.737240994042048	AT4G34350/AT4G13830	2
